Start Date,End Date,Duration (hours),Max Temperature (C),Min Temperature (C),Mean Wind Speed (knot),Global Radiation (j/cm sq.),Relative Humidity (%),Max Temperarture Rarity,Min Temperature Rarity,Mean Wind Speed Rarity,Global Radiation Rarity,Relative Humidity Rarity
05/02/2015,01/05/2015,2039.75,7.76,-0.02,4.98,473.6,86.2,1.045,0.495,1.147,3.144,2.7
06/02/2015,01/05/2015,1996.75,6.56,2.12,4.18,272.2,86.2,0.556,1.794,0.428,1.843,2.7
08/02/2015,01/05/2015,1961,4.3,-0.42,4.78,343.4,95.8,0.071,0.387,0.972,2.43,0.046
09/02/2015,01/05/2015,1940,5.86,2.24,5.1,213,89,0.342,1.867,1.228,1.343,1.38
08/03/2015,08/03/2015,3.5,10.86,2.16,10.16,1002.2,72.4,2.998,1.815,3.311,4.344,0.803
29/04/2015,30/04/2015,11,11.34,2.28,12.6,2015.4,76.6,3.405,1.903,1.633,0.97,1.976
29/04/2015,30/04/2015,11,11.34,2.28,12.6,2015.4,76.6,3.405,1.903,1.633,0.97,1.976
29/04/2015,30/04/2015,10.75,11.34,2.28,12.6,2015.4,76.6,3.405,1.903,1.633,0.97,1.976
29/04/2015,30/04/2015,10.75,11.34,2.28,12.6,2015.4,76.6,3.405,1.903,1.633,0.97,1.976
29/04/2015,30/04/2015,9.75,11.34,2.28,12.6,2015.4,76.6,3.405,1.903,1.633,0.97,1.976
29/04/2015,30/04/2015,5.75,11.34,2.28,12.6,2015.4,76.6,3.405,1.903,1.633,0.97,1.976
29/04/2015,30/04/2015,5,11.34,2.28,12.6,2015.4,76.6,3.405,1.903,1.633,0.97,1.976
29/04/2015,30/04/2015,5,11.34,2.28,12.6,2015.4,76.6,3.405,1.903,1.633,0.97,1.976
29/04/2015,01/05/2015,27.25,11.34,2.28,12.6,2015.4,76.6,3.405,1.903,1.633,0.97,1.976
30/04/2015,01/05/2015,22.75,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,01/05/2015,16,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,01/05/2015,15,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,01/05/2015,14,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,01/05/2015,14,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,30/04/2015,4,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,01/05/2015,13.75,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,01/05/2015,13,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,01/05/2015,11.75,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,01/05/2015,11.75,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,01/05/2015,10,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,01/05/2015,9,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,01/05/2015,8,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,02/05/2015,27,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
30/04/2015,02/05/2015,26.75,12.98,2.28,6.12,2056,72.6,4.75,1.903,2.318,0.904,0.849
01/05/2015,02/05/2015,16,10.84,2.76,9.96,1506,72.8,2.98,2.238,3.519,2.455,0.913
01/05/2015,02/05/2015,16,10.84,2.76,9.96,1506,72.8,2.98,2.238,3.519,2.455,0.913
01/05/2015,02/05/2015,14,10.84,2.76,9.96,1506,72.8,2.98,2.238,3.519,2.455,0.913
01/05/2015,02/05/2015,8,10.84,2.76,9.96,1506,72.8,2.98,2.238,3.519,2.455,0.913
01/05/2015,02/05/2015,6,10.84,2.76,9.96,1506,72.8,2.98,2.238,3.519,2.455,0.913
02/05/2015,03/05/2015,16,10.74,5.42,13.12,513.2,91,2.918,4.22,1.439,3.42,0.722
02/05/2015,03/05/2015,12.75,10.74,5.42,13.12,513.2,91,2.918,4.22,1.439,3.42,0.722
02/05/2015,03/05/2015,9,10.74,5.42,13.12,513.2,91,2.918,4.22,1.439,3.42,0.722
02/05/2015,03/05/2015,8,10.74,5.42,13.12,513.2,91,2.918,4.22,1.439,3.42,0.722
02/05/2015,03/05/2015,6,10.74,5.42,13.12,513.2,91,2.918,4.22,1.439,3.42,0.722
03/05/2015,04/05/2015,16,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,04/05/2015,15.75,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,04/05/2015,13.75,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,04/05/2015,12,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,04/05/2015,12,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,04/05/2015,10.25,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,04/05/2015,4.75,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,04/05/2015,4.75,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,04/05/2015,4.75,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,04/05/2015,4.75,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,04/05/2015,4,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,04/05/2015,3.75,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,05/05/2015,27,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
03/05/2015,05/05/2015,26.75,15.58,8.04,10.06,1318.8,87.4,3.631,3.738,3.406,3.129,2.074
04/05/2015,05/05/2015,22.75,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,22.75,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,20.75,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,19,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,17,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,15,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,14.75,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,14.75,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,13,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,12.75,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,9.75,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,8,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,8,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,5.75,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
04/05/2015,05/05/2015,5,13.08,6.1,10.02,1652.2,76.4,4.852,4.717,3.459,1.975,1.892
05/05/2015,06/05/2015,18,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,16.75,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,14.25,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,13,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,13,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,12.25,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,12.25,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,11,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,9.5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,9.5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,9.5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,9.5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,9.5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,9,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,6.75,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,6.5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,6.5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,6,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,6,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,4.5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,4.5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,4.5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,4.5,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,3.75,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,06/05/2015,3.75,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,07/05/2015,26.25,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
05/05/2015,07/05/2015,26.25,12,6.56,10.08,1405.8,81.2,3.924,4.921,3.381,2.792,4.409
06/05/2015,07/05/2015,17.25,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,14,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,14,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,13,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,11.5,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,11.5,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,11.5,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,11,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,10.5,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,9.75,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,9.75,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,7.5,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,7,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,6.5,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,6.5,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,6.25,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,5.75,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,5.75,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,4.75,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,4,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,3.75,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,3.75,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,3.5,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,08/05/2015,27.25,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,1.25,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,08/05/2015,26,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
06/05/2015,07/05/2015,2.5,12.78,6.2,13.62,1478.4,80.4,4.582,4.796,1.189,2.563,3.995
07/05/2015,07/05/2015,9.75,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,07/05/2015,10.75,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,08/05/2015,16,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,08/05/2015,15,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,07/05/2015,1.5,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,08/05/2015,13.5,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,08/05/2015,12.5,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,08/05/2015,12.5,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,08/05/2015,12.25,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,08/05/2015,10.5,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,08/05/2015,7,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,08/05/2015,5.75,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,08/05/2015,5.75,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,09/05/2015,27.25,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,09/05/2015,26.25,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,09/05/2015,26.25,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
07/05/2015,09/05/2015,26,12.62,5,4.8,1896.6,75.8,4.488,3.861,1.008,1.271,1.657
08/05/2015,09/05/2015,21.5,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,19,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,17.25,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,16.75,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,16.5,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,15,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,12,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,10.5,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,10.5,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,9.75,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,8.75,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,8.5,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,7,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,6.75,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,6.75,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,6,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,09/05/2015,4.5,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
08/05/2015,10/05/2015,25.25,9.74,5.26,6.86,561,89.4,2.222,4.092,3.145,3.65,1.198
09/05/2015,10/05/2015,24.75,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,24.5,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,23.25,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,15.75,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,15.5,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,14,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,13.75,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,13.75,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,13.5,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,13.5,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,11.75,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,11.75,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,7.75,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,7.5,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,4,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,10/05/2015,3.75,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,11/05/2015,26.25,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,11/05/2015,26.25,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
09/05/2015,11/05/2015,25.25,14.24,6.24,7.26,1548.2,78.8,4.447,4.829,3.552,2.287,3.037
10/05/2015,11/05/2015,25,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,25,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,24,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,18.75,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,18.75,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,18.5,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,18.5,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,13.75,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,13.75,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,13.25,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,12.75,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,12.25,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,12.25,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,10.5,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,7.75,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,7.75,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,11/05/2015,5.75,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
10/05/2015,12/05/2015,25.75,14.28,10.36,14.34,674.6,87,4.421,2.116,0.907,4.176,2.27
11/05/2015,12/05/2015,19,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,17.5,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,17.25,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,15.25,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,15.25,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,14.5,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,14,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,14,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,13.25,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,13,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,13,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,13,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,12.25,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,12,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,11.25,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,11.25,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,11,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,10.25,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,9.5,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,9,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,7.5,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,6.5,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,5.5,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,5.5,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,5.25,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,5,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,5,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,4.75,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,4.75,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,4.25,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,4.25,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
11/05/2015,12/05/2015,4,15.16,8.6,16.58,2155.6,70.8,3.887,3.311,0.347,0.73,0.514
12/05/2015,13/05/2015,24.75,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,24,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,24,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,19.25,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,19.25,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,17,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,15.5,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,14.5,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,11.5,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,10.75,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,9.5,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,9,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,9,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,7.75,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
12/05/2015,13/05/2015,7.75,13.74,5.44,13.16,1975.2,72.2,4.735,4.235,1.383,1.082,0.758
